identifier,name_consignee,address_1_consignee,address_2_consignee,address_3_consignee,address_4_consignee,city_consignee,zip_code_consignee,country_code_consignee,name_consignor,address_1_consignor,address_2_consignor,address_3_consignor,address_4_consignor,city_consignor,zip_code_consignor,country_code_consignor
202001028286,WASATCH CABLE AND DESIGN,"1189 SOUTH 1680 WEST OREM, UT 84058",USA,OREM UT 84058 US,,,,,"LONTEK & BESTCOMM INT'L., CO., LTD.","UNIT 14, 4 F. KOWLOON BAY IND., CEN","T., 15 WANG HOI RD., KOWLOON BAY HO",NG KONG,HONG KONG HK,,,
202001028287,ZABKA MILAN,"616 N WALL ST SALT LAKE CITY, UT 84","101, UNITED SATES",SALT LAKE CITY UT 84101 US,,,,,"DONGGUAN SIMO MACHINERY CO.,LTD",1FL B1 BLDG NO.2 JINPENG RD JINFEN-,"HUANG IND. ZONE, TANGLI VILLAGE, F","ENGGANG TOWN, DONGGUAN CHINA",DONGGUAN CN,,,
202001028288,ZJH HOLDINGS LLC DBA MISSION BELT,"768 N 1200 W OREM, UT 84057 USA",OREM UT 84057 US,,,,,,GUANG ZHOU WELL HOPE LEATHER,"GOODS & GIFT CO., LTD 1-5F, NO.4 S.","SIDE OF XINGYE LU, NANCUN TOWN PAN","YU DIST, GUANGZHOU, GD, CHINA",GUANGZHOU CN,,,
202001028289,READYNET,6952 SOUTH HIGH TECH DRIVE SUITE B,MIDVALE UT 84047 USA,MIDVALE UT 84047 US,,,,,FLYINGVOICE(HONGKONG) TECH. LTD.,RM 345 3 F PENINSULA CENTRE 67 MODY,ROAD TSIM SHA TSUI KLN HONG KONG,HONG KONG HK,,,,
202001028290,ARGON TECHNOLGIES INC DBA KLYMIT,"457 DESERET DRIVE, SUITE 1 KAYSVILL","E, UT 84037 U.S.A",KAYSVILLE UT 84037 US,,,,,HIMALAYA OUTDOOR PRODUCTION CORP,"NO.36,4TH EAST YANJIANG RD, TORCH D","EVELOPMENT ZONE, ZHONGSHAN CITY, GU","ANGDONG PROVINCE, CHINA 528437",ZHONGSHAN CN,,,
202001028298,ASIALAND ENTERPRISES(CANADA) CORP.,C/O PHILLIP A ZELINKA. 26126 31ST,"AVENUE, NW STANDWOOD, WA 98292",,,,,,GLOBAL METAL ALLOYS CORP.,"8F-2., NO.115, SEC. 2, KEELUNG RD.,","TAIPEI CITY 110, TAIWAN (R.O.C.)",,,,,
202001028301,FX GLOBAL SUPPLY SOLUTIONS INC,3174 PORTER DR,PALO ALTO CA 94304 US,,,,,,FUJI XEROX OF SHENZHEN LTD,GUANLAN DAHE VILLAGE CHANGQIN IND,L AREA BAOAN,SHENZHEN SHENZHEN CN,,,,
202001028315,PILCHER MCALLISTER PRODUCTS LLC.,"14933 S CONCORD PARK DR, BLUFFDALE","UT, 84065 USA",SALT LAKE CITY UT 84065 US,,,,,"FRIBEST INDUSTRY GROUP CO., LIMITED","309 TAIRONGSHANGWUZHONGXIN, NO. 63","XIZENG LU,LIWAN DIST,GUANGZHOU CITY","510160, GUANGDONG PROVINCE, CHINA",GUANGZHOU CN,,,
202001028316,LASH STUFF LLC,"2367 RULON WHITE BLVD,OGDEN, UTAH 8",4404 USA,OGDEN UT 84404 US,,,,,"MINGMEI ROYAL SPA FURNITURE CO.,","LTD. NO.6-1, WENLONG WENLIN VILLAGE","DAZE TOWN, XINHUI DIST, JIANGMEN C","ITY, GUANGDONG PROVINCE, CHINA",GUANGZHOU CN,,,
202001028317,PIONEER DISTRIBUTORS LTD.,163-11280 TWIGG PLACE RICHMOND,"BC V6V 0A6, CANADA",,,,,,TAIMING ADVANCED PRECISION MANUFACT,"RM.2001-2004, RIGHTFUL CENTRE,","11-12 TAK HING STREET, KOWLOON",HONG KONG,,,,
202001028333,MITEK CANADA DISTRIBUTION,102 - 26712 GLOUCESTER WAY LANGLEY,"BC, V4W 3V6",,,,,,"HOSEN (HUI ZHOU) ELECTRONIC CO., LT","DONG JIANG INDUSTRIAL PARK, SHUIKOU","TOWN,HUIZHOU,GUANGDONG,CHINA",,,,,
202001028335,EVOLUTION TECHNOLOGIES INC,2-225 GIBRALTAR RD,"VAUGHAN,ON,L4L 1A5,CA",,,,,,EVOLUTION TECHNOLOGIES LIMITED,SI CHUNG NO.2 INDUSTRIAL ZONE SHI J,"DONGGUAN,GUANGDONG,CN",,,,,
202001028336,AEO MANAGEMENT CO.,77 HOT METAL STREET,PITTSBURGH PA 15203 US,,,,,,"FUSION SPECIALTIES, INC.",2400 INDUSTRIAL LANE,BROOMFIELD CO 80020 US,,,,,
202001028350,Z-LITE JENAMEES INC,85 SOUTH EDGEWARE ROAD ST. THOMAS,ONTARIO CANADA N5P 2H7,,,,,,XIELI LIGHTING HARDWARE FACTORY,"JINHU ROAD,CHENJIANG TOWN,HUICHENG","DISTRICT,HUIZHOU CITY,GUANGDONG",CHINA,,,,
202001028352,SHELVING INC,29275 STEPHENSON HYW,,,,MADISON,48071,US,JIN YI SHENG INDUSTRIAL CO LTD,NO 5-11 LUNYA LN,,YUANLIN CITY,,CHANGHUA COUNTY,,TW
202001028354,DANNYCO PROFESSIONAL,"100 CONAIR PARKWAY WOODBRIDGE,","ONTARIO CANADA,L4H 0L2",,,,,,"SUN LUEN ELECTRICAL MFG. CO., LTD.","22/F., WANG FAI IND. BLDG.,29 LUK","HOP STREET,SAN PO KONG, KLN.,HONG",KONG,,,,
202001028355,ITN LOGISTICS - TORONTO,"6975 PACIFIC CIRCLE,MISSISSAUGA, O",N CANADA L5T 2H3,TEL: 905-362-1111,,,,,"CASIA GLOBAL LOGISTICS CO.,LTD.",ROOM 505 ZHONGTIAN BUILDING NO.106,"3 SIPING ROAD,YANGPU, SHANGHAI, 200",092,,,,
202001028356,COMMAND ELECTRONICS INC.,15670 MORRIS INDUSTRIAL DRIVE,,,,SCHOOLCRAFT,49087,US,"CITY FOCUS LIGHTING CO., LTD.","TON DUC THANG STREET, NHON TRACH 2",,"IZ, PHU HOI VILLAGE, NHON TRACH DIS",,DONG NAI PROVINCE,,VN
202001028362,INFINITI MEDIA INC,11150 SANTA MONICA BLVDSUITE1280,LOS ANGELES CA 90025 USA,,,,,,MAGNA DYNAMIC SHENZHEN CO LTD,TANGWEI VILLAGE GONG MING TOWN,SHENZHEN CHINA,,,,,
202001028374,A&T INTERNATIONAL LOGISTICS LIMI,TED.243-2631 VIKING WAY RICHMON,"D,B.C. V6V 3B5.EMAIL:ALBERT@ATLO",GISTICS.CO.TEL:604-207-0803; FA,,,,,FOUREVER INTERNATIONAL LIMITED,"16RD FL, DONGSEN COMMERCIAL BLD","G,","NO.19 LONGGANG ROAD,LONGGANG",,,,
202001028378,KEGOLF,ADD:149 ROUTE 139 ROXTON FALLS,"QUEBEC,CANADA",,,,,,SHENZHEN ROUSING ENTERPRISE LTD.,"RM 4302, LANDMARK 4028 JINTIAN RD,","FUTIAN DISTRICT,SHENZHEN GUANGDONG",CHINA 518038,,,,
202001028379,"DOWN TO EARTH DIST .,INC.",3030 JUDKINS ROAD,"EUGENE ,OR 97440-1419","EUGENE,97440,US",,,,,"WUYAN XINHUI INDUSTRY CO.,LTD",HUJIA FUCHUN TOWN WUYUAN COUNTY,"SHANGRAO,,CN",,,,,
202001028380,B W FARM LLC,5708 N MUSCATEL AVE SAN GABRIEL CA,91775,,,,,,SANTAS GLOBAL DEVELOPMENT,COMPANY LIMITED HUAGANGXIJIE18 107,GUANGZHOU CHINA,,,,,
202001028381,WEST COAST GLOBAL LOGISTICS INC.,SUITE 275-6362 FRASER STREET,"VANCOUVER ,BC V5W 0A1 CANADA",PHONE : 604-364-9858,,,,,"CASIA GLOBAL LOGISTICS CO.,LTD.",ROOM 505 ZHONGTIAN BUILDING NO.,"1063 SIPING ROAD,YANGPU, SHANGHAI,",200092 TEL: 0086 21 63368855,,,,
202001028408,REN-WIL INC,9181 RUE BOIVIN STREET LASALLE(,MONTREAL) QUEBEC H8R 2E8 CANADA,,,,,,MODERN HOME LIGHTING INC,"YISHA ADMINISTRATION AREA,SHATIAN","TOWN,DONGGUAN CITY,GUANGDONG","PROVINCE,CHINA",,,,
202001028409,CONAIR CONSUMER PRODUCTS ULC,"100 CONAIR PARKWAY WOODBRIDGE,",ONTARIO L4H 0L2,,,,,,CHESSON INTERNATIONAL (HOLDINGS),FLAT J&K.15/F.WORLD TECH CENTRE.95,"HOW MING STREET,KWUN TONG,KOWLOON,",HONG KONG,,,,
202001028411,NATIONAL GEOGRAPHIC,1021 NORTH STATE ROAD 47,,,,CRAWFORDSVILLE,47933,US,PRINTPLUS LTD.,3/F YIP CHEUNG CENTRE 10 FUNG YIP,STREET,,,HONG KONG,,CN
202001028413,DREW VENTURES INC,252 QUARRY ROAD,,,,LANCASTER,43130,US,EVELYN FASHION INC,"NO. 16-18,JIAOYU WEST RD.HETIAN DIS",HOUJIE TOWN,,,DONGGUAN CITY,GUANGDONG,CN
202001028414,OVERSEAS TRANSPORT SYSTEMS,"1695 BOUL. LAVAL, SUITE 230","LAVAL, QUEBEC, CANADA H7S 2M2",TEL: 450-663-0645 231,,,,,"CASIA GLOBAL LOGISTICS CO.,LTD.",ROOM 505 ZHONGTIAN BUILDING NO.,"1063 SIPING ROAD,YANGPU, SHANGHAI,",200092 TEL: 0086 21 63368855,,,,
202001028438,THE SHOPPING CHANNEL,"6885 KENNEDY ROAD MISSISSAUGA,",ON L5T 2Z2 CANADA,,,,,,LCT HONGWAY CORPORATION LIMITED,"FLAT 805, 8 F, HUNG TAT INDUSTRIAL","BUILDING 43 HUNG TO RD, KWUN TONG,","KOWLOON, HONG KONG",,,,
202001028440,MARRIN CONSULTING,"68 SIX POINT ROAD TORONTO, ON,",CANADA M8Z 2X2,,,,,,GLOBAL SAIL LEISURE PRODUCTS WORKS,"#18 NIUGULING,TIEGANG VILLAGE QISHI","TOWN DONGGUAN CITY, 523517","GUANGDONG ,CHINA",,,,
202001028441,HELLO JASMINE INC,2026 S CLARK ST UNIT C,CHICAGO IL 60616,CHICAGO 60616 US,,,,,"KUO CHAO HENG INDUSTRIAL CO., LTD","NO.232, DADUEN S. ROAD. S TUN","DISTRICT, TAICHUNG",TAIWAN R.O.C.,TAICHUNG CITY TW,,,
202001028443,LALILAB INC.,1415 HAMLIN ROAD,"DURHAM, NC 27704",UNITED STATES OF AMERICA,,,,,FLAMMA S.P.A,VIA BEDESCHI 22,24040 CHIGNOLO DISOLA (BG),ITALY,,,,
202001028447,"GRAMTER INT'L (USA) CO., LTD.","863 NORTH DOUGLAS STREET,","SUITE 100 2ND FLOOR, EL SEGUNDO,","CA 90245, U.S.A.+",,,,,"GRAMTER INTERNATIONAL CO., LTD.","8F-1, NO.230, SEC.2 CHANG-AN E. RD.","TAIPE, TAIWAN R.O.C.",T:886-2-2779-6268,,,,
202001028448,VENTEC CANADA INC,"4000 AVENUE PINARD,SAINT-HYACINTHE,","QUEBEC,J2R 1B7 CANADA",,,,,,FOSHAN GAOMING WANSHUN KAY VENTILAT,"SANZHOU CANGJIANG INDUSTRY ZONE,","GAOMING DISTRICT,FOSHAN CITY,","GUANGDONG PROVINCE,CHINA",,,,
202001028449,BEAN INFORMATION TECHNOLOGY CORP.,"2580 E PHILADELPHIA STREET, SUITE E",",ONTAIRO, CA 91761",ATTN: CHRIS NYSTROM,,,,,CHINA SHIPBUILDING TRADING (BVI),LTD.,"FLAT A,18/F, WINSAN TOWER,","98 THOMSON RD., WAN CHAI, HK",,,,
202001028453,C.HAGER AND SONS HINGE MANUFACTURIN,"139 VICTOR STREET ST LOUIS,MO",63104,,,,,,GO TIN(ZHONGSHAN) HARDWARE MANUFACT,"2,XIAOLAN INDUSTRIAL ROAD CENTRAL,","XIAOLAN,ZHONGSHAN CITY,GUANGDONG,","P.R.CHINA,528416",,,,
202001028454,CNPY INC,"6402 ROUTE TRANSCANADIENNE, ST","LAURENT, QUEBCE,CANADA, H4T 1X4",,,,,,JIANGMEN SUNRISE IMPORT AND EXPORT,"ROOM 637,6TH FLOOR,NO.65,DONGHUA","1ST ROAD, PENGJIANG DISTRICT,CHINA",,,,,
202001028456,LAW TANNING CO LLC,1616 W.PIERCE STREET,,,,MILWAUKEE,53204,US,GE.MA.TA. SRL,VIA RAMPA DELL'AGNO 6,,,,TRISSINO,,IT
202001028462,"AUTOPARTS COMPONENTS,INC.","4401 LITTLE ROAD, SUITE 550-270,","ARLINGTON,TX 76016",,,,,,JIANGYIN HONG YANG AUTOMOBILE CONDE,"SHENGYANG ROAD 15#,INDUSTRY AREA,","QINGYANG TOWN,JIANGYIN,JIANGSU,",CHINA,,,,
202001028463,CHR HANSEN - NEW BERLIN,16300 W. LINCOLN AVENUE,53151 NEW BERLIN WISCONSIN US,,,,,,CHR HANSEN ITALIA S.P.A.,"VIA QUINTINO SELLA, 3/A",43126 PARMA PR,,,,,
202001028464,"CREATIVE LABS, INC.",1901 MCCARTHY BLVD. MILPITAS CA,UNITED STATES 95035,,,,,,CREATIVE LABS PTE LTD,C/O SHENZHEN FENDA TECHNOLOGY,"CO., LTD. FENDA HI-TECH","PARK,ZHOUSHI ROAD,SHIYAN,BAOAN CHIN",,,,
202001028466,"TARGET MARKETING SYSTEMS,INC.","146 ALEXANDRA WAY CAROL STREAM,IL",60188 USA,,,,,,"FUJIAN HUATIAN TRADING CO.,LTD.","NONG ZI CAN KU 868,SHUNINAN TOWN","JIANGLE COUNTY,FUJIAN,CHINA",,,,,
202001028467,PK DEVELOPMENTS,11773 156TH ST,"EDMONTON, AB T5M3N4 CA",,,,,,ICB DESIGN LTD.,"NO.19, LUXI INDUSTRY ZONE","FOSHAN, 528000 CN",,,,,
202001028469,COBRA PUMA GOLF,"1818 ASTON AVENUE,","CARLSBAD, CA 92008 U.S.A.",CARLSBAD CA 92008,,,,,PT.HOLI KARYA SAKTI,"JL MAJAPAHIT 775 KM 11,5",SEMARANG 50113 ID,,,,,
202001028475,"PUMA NORTH AMERICA,","10 LYBERTY WAY,","WESTFORD, MA01886 USA",USA.,WESTFORD MA 01886,,,,M.S.C.R.GARMENTS,SRI GOKULA KRISHNA NAGAR,"T K T MILL,PALLADAM ROAD",TIRUPUR 641605 IN,,,,
202001028478,"IN THE BREEZE, LLC",63075 18TH ST.,BEND OR 97701-9981 US,,,,,,DONGGUAN DONGCHENG HAIHUA ARTS & CR,NO.1 LIUHUA SOUTH ROAD,"XIAKOU, DONGCHENG DISTRICT","DONGGUAN, GUANGDONG CN",,,,
202001028480,SILFAB SOLAR WA INC.,"800 CORNWALL AVE, BELLINGHAM WA",98225 USA,,,,,,SINO-AMERICAN SILICON PRODUCTS,INC. YILAN BRANCH,"NO.1,SEC.2,LIGONG 1ST RD.,WUJIE","TOWNSHIP,YILAN COUNTY 26841,",TAIWAN,,,
202001028484,GMW FREIGHTR SERVICES (CANADA) LTD.,"280 DORVAL AVE. SUITE 204,","DORVAL QUEBEC,CANADA H9S 3H4",TEL:1-514-636-7661,,,,,"CASIA GLOBAL LOGISTICS CO.,LTD.",ROOM 505 ZHONGTIAN BUILDING NO.106,"3 SIPING ROAD,YANGPU, SHANGHAI, 200",092,,,,
202001028487,ANN SACKS TILE AND STONE,8120 N.E. 33RD DRIVE,,,,PORTLAND,92711,US,CERAMICHE REFIN S.P.A.,VIA I MAGGIO 22,,,,SALVATERRA DI CASAL,42013,IT
202001028492,THERMOFORMING SYSTEMS LLC,1601 W.PINE STREET,"UNION GAP,WA 98903",,,,,,NINGBO JIAPENG MACHINERY EQUIPMENT,"YUANJIA,QIUYI VILLAGE,QIUAI TOWN,,","YINZHOU DIST.,NINGBO, ZHEJIANG, CN",,,,,
202001028493,USINATECH INC,1099 CH ELY,,,,MELBOURNE,J0B2B0,CA,GLORIA MATERIAL TECHNOLOGY CORP.,"1FL., 35, HSIN CHUNG ROAD. HSIN YIN","G DIST.,","TAINAN, TAIWAN,R.O.C.",,TAINAN,,TW
202001028494,CLEARFREIGHT CANADA INC.,"2720 BRITANNIA ROAD EAST, CARGO 3,","SUITE # 316 MISSISSAUGA, ON,",L4W 2P7 CANADA TEL 905-671-8088,,,,,"CHINA SEA FORWARDERS CO., LTD.","19 F/L-4., NO. 110, SANTUO 4TH ROA","D, KAOHSIUNG, TAIWAN, R.O.C. ZIP 80",247 TEL:07-3332121 FAX:07-3335050,,,,
202001028497,"NORTHLAND ALUMINUM PRODUCTS, INC.",5005 COUNTY ROAD 25,,,,MINNEAPOLIS,55416,US,SEASONAL VISIONS INTERNATIONAL LTD,"ROOM 10, 6 F, KWAI CHEONG CENTRE, 5","ROAD, KWAI CHUNG, NEW TERRORITIES,",,,HONG KONG,,HK
202001028503,AMITY INSULATION GROUP INC.,14715 122 AVENUE,EDMONTON AB T5L 2W4 CA,,,,,,ROCKWOOL FIRESAFE INSULATION,(GUANGZHOU) CO. LTD.,"3 TAIHUA ST, YONGHE DIST OF",GUANGZHOU ECON & TECH DEVELOPMENT,GUANGZHOU CN,,,
202001028509,RFBT DISTRIBUTION CENTRE INC.,"UNIT 9-60 WEST WILMOT ST,RICHMOND","HILL,ON L4B 1M6 CONTACT PERSON:",FIONA TEL:1.888.896.1829 MOBILE,PHONE:1.647-500.1899/1.647-,,,,"SUNNYSYRUP FOOD CO., LTD.","NO.51, WUGONG 6TH RD., WUGU DIST.,","NEW TAIPEI CITY 24891, TAIWAN",(R.O.C.),,,,
202001028511,PACKRIGHT MANUFACTURING LTD,19689 TELEGRAPH TRAIL,LANGLEY BC V1M 3E6 CA,,,,,,PEIYU PLASTICS CORPORATION,NO 2 DATONG ST TUCHENG DIST,NEW TAIPEI CITY TW,,,,,
202001028514,GREAT LAKES LINING LLC,173 ORBIT ROAD,"STATESVILLE, NC 28677",,,,,,"KAPS TEX CO.,LTD.","2F, 8 ACHASAN-RO, 51-GIL,","GWANGJIN-GU, SEOUL, KOREA",,,,,
202001028517,AURALINE INC,13620 SATICOY STREET,,,,PANORAMA CITY,91402,US,ZHUHAI BEYOND COSMETICS CO LTD,"NO.5 HONG HUI ROAD, SHUANG LIN PIAN",LIAN GANG INDUSTRIAL AREA JIN WAN D,,,ZHUHAI,,CN
202001028537,ACCO BRANDS,4 CORPORATE DRIVE,LAKE ZURICH IL 60047 US,,,,,,"MING TAY HARDWARE INDUSTRIAL CO.,","LTD. NO.16, LANE 459,","SEC.1,AN-HO ROAD,",TAINAN 70941 TW,,,,
202001028543,"CERATIZIT USA, INC.",11530 STEPHENS DRIVE,WARREN MI 48089 US,,,,,,CB CERATIZIT,"3F.,NO.217,SEC.2,NEW TAIPEI BLVD.,H",NEW TAIPEI 24250 TW,,,,,
202001028546,NATIONAL ARTCRAFT COMPANY,300 CAMPUS DRIVE,AURORA OH 44202 US,,,,,,NATIONAL STYLECRAFT INC.,"8F-10, NO.42, SUNG CHIANG RD.,",TAIPEI TW,,,,,
202001028548,"HOLLINGSWORTH DISTRIBUTION SYSTEMS,",14229 WEST WARREN AVENUE,DEARBORN MI 48126 US,,,,,,TECHUP DEVELOPMENT COMPANY.,"5F.-5,NO.75,RUIYUAN RD.,","QIANJIN DIST.,",KAOHSIUNG CITY 801 TW,,,,
202001028552,FRANKLIN AUTO SALES INC,6125 FRANKLIN RD,"BOISE,ID,83709,US",,,,,,JIANDE SANSEN ELECTRICAL APPLIANCE,SOUTH MEICHENG INDUSTRIAL ZONE,"HANGZHOU,,CN",,,,,
202001028553,"BEAR TREE ENTERPRISES, INC",10690 HARDLAND LANE,"PORT ORCHARD,WA,98367,US",,,,,,NINGBO EVERGLOW INTERATIONAL TRADIN,ROOM708-709 SUNDEZ INTERNATIONAL BU,"578,TIANTONG SOUTH ROAD,YINZHOU DIS","NINGBO,,CN",,,,
202001028554,SCYAN ELECTRONICS LLC,4209 257TH PL SE,"ISSAQUAH,WA,98029,US",,,,,,SCYAN ELECTRONICS WENZHOU CO. LTD.,"675 DINGXIANG ROAD, BINHAI INDUSTRI",WENZHOU ECONOMIC AND TECHNOLOGICAL,"WENZHOU,ZHEJIANG,CN",,,,
202001028555,NORTHWEST STRAP,790 30TH STREET.SUITE B3,"SPRINGFIELD,OR ,97478,US",,,,,,NINGBO TOPWELL INTERNATIONAL TRADE,"NO.6 DONGAO,BAOTONG VILLAGE,WUXIANG","NINGBO,,CN",,,,,
202001028557,"KEY KNIFE, INC",19100 S.W.125TH,"COURT TUALATIN,OR,97062,US",,,,,,"NING BO CHEN XIN MACHINERY CO., LTD",ROOM 105 THE GROUND FLOOR 179 BUILD,"NO.10 GENGYU ROAD GUISI STREET,","NINGBO,ZHEJIANG,CN",,,,
202001028558,IMPERIAL MOTION,2920 STEELE ST. 8035,"TACOMA,WA,98409,US",,,,,,"BLACKOUT KNITTING CO., LTD","NO.1 BUILDING XINGYE 2ND ROAD,","ZHUJI,,CN",,,,,
202001028559,"ASE SUPPLY, INC",7710 NE 17TH AVE,"PORTLAND ,OR,97211,US",,,,,,HUAMAO TECH COMPANY LIMITED.,"NO. 807 HEADQUARTER BUILDING, NO. 5","ROAD,YINZHOU DISTRICT","NINGBO,,CN",,,,
202001028560,CAZIS INC,"2666-A AV,ST-GERMAIN PLESSIVILLE,","QUEBEC, G6L 2J6",,,,,,"FOSHAN INDEX TRADING CO.,LTD","ADDR:NO.1-2, MENGQIAO STREET,LIHE","ROAD,LISHUI TOWN, NANHAI,FOSHAN,","GUANGDONG, CHINA",,,,
202001028570,"PCE, INC.",1711 YOLANDE AVE,LINCOLN NE 68521-1833 US,,,,,,"RONG FENG INDUSTRIAL CO., LTD.","NO.180, CHENGKUNG 3 ROAD","NAN TOU CITY, TW",,,,,
202001028572,"YASUFUKU USA, INC.",3201 NW 12TH ST,LINCOLN NE 68521 US,,,,,,"INGREAT PRECISION CO.,LTD.","NO.5,LN.204,SEC.1,YUANLU RD.,",PUYAN TOWNSHIP,CHANGHUA COUNTY 51642 TW,,,,
202001028573,IKONIX USA LLC,28105 N. KEITH DRIVE,LAKE FOREST IL 60045 US,,,,,,EXTECH ELECTRONICS CO LTD.,"17F, NO.237,SEC.1,DATONG RD.,XIZHI","DIST.,",NEW TAIPEI CITY 22161 TW,,,,
202001028579,"STANLEY SENIOR TECHNOLOGIES, INC.",4600 VINE STREET,LINCOLN NE 68503 US,,,,,,"CABLETREE INDUSTRIAL CO., LTD.","NO. 15, LIUDU 1ST STREET",QIDU DIST.,KEELUNG 206 TW,,,,
202001028580,"INTELLIGRATED SYSTEMS, LLC",475 EAST HIGH ST.,P.O. BOX 899,LONDON OH 43140 US,,,,,WORLDWIDE LOGISTICS CORPORATION,"32, GONGSING ST.",SHULIN DIST,NEW TAIPEI CITY 238 TW,,,,
202001028587,AT&L CANADA INC,400 BLVD ST MARTIN QUEST#206,"LAVAL,QC,CANADA H7M 3Y8",514-923-1951/,,,,,"CASIA GLOBAL LOGISTICS CO.,LTD.",ROOM 505 ZHONGTIAN BUILDING NO.,"1063 SIPING ROAD,YANGPU, SHANGHAI,",200092 TEL: 0086 21 63368855,,,,
202001028588,FORMULA ONE LTD,"1385 BROADWAY,SUITE 604,","NEWYORK,NY 10018,USA",,,,,,GLOBAL ASIA EXPORTS LIMITED,"NO.90 GARDEN ROAD,DONGJIANG","DEVELOPING DISTRICT,DADUN,XINTANG,",GUANGZHOU 44 CHINA,,,,
202001028591,FLEX LOGISTICS IN TRANSIT,3070 E. CEDAR STREET ONTARIO,CALIFORNIA UNITED STATES 91761,,,,,,"LI MING ELECTRIC(NAN HAI)CO.,LTD.","""SHI ZAI GANG"" DIDUAN,HUANGDONG CUN",FOSHAN GUANGDONG CHINA 528200,,,,,
202001028593,SENSIO INC - NY,"261 MADISON AVE, 25TH FLOOR","NEW YORK,10016,US",,,,,,GUANGDONG XINBAO ELECTRICAL APPLIAN,"LONGZHOU ROAD,LELIU,","SHUNDE, FOSHAN,GUANGDONG,CHINA","FOSHAN APT,510000,CN",,,,
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028594,"TAYLOR FARMS TENNESSEE, INC",199 SAM RIDLEY PKWY E,,,,SMYRNA,37167,US,A.B.L. SRL,VIA DELL'ARTIGIANATO 5 / 2,,,,CAVEZZO,,IT
202001028597,RMN PRODUCTIONS LLC,1330 DEL PASO RD STE 100,"SACRAMENTO,CA,95834-7734,US",,,,,,BLUE ISLAND LTD,"SHOP 3D, G/F. MONG KOK BUILDING,","NO.93-99, MONG KOK ROAD, KOWLOON","HONG KONG,HONG KONG,HK",,,,
202001028598,TEHAMA WIRELESS,2607 7TH STREET,SUITE D BERKELEY CA 94710,,,,,,LUCKY VIET NAM TOYS AND GIFTS,CO LTD,ROAD 355 HUNG DAO WARD,DUONG KINH DISTRICT,HAI PHONG CITY VN,,,
202001028617,SHOGYO INTERNATIONAL CORP,6851 JERICHO TPKE STE 160,SYOSSET NY 117914454 US,,,,,,FOUNDATION INDUSTRIAL (CHINA) LT,9/F UNIT E TAI PING IND CENTRE,BLK2 TINGKOK RD,TAI PO HK,,,,
202001028619,CBP SEMINARS,"1160 TAYLOR STREET,","MERIDIAN, ID. 83642",,,,,,DDG INTERNATIONAL LTD,"UNIT 2, 5TH FLOOR, BONHAM","TRADE CENTER,NO. 50 BONHAM STRAND,","SHEUNG WAN,HONG KONG",,,,
202001028626,WINTRISS CONTROLS GROUP LLC,100 DISCOVERY WAY UNIT 110,ACTON MA 01720 US,,,,,,TECHCRYSTAL INDUSTRIES LTD,FLAT B 9F PAHSANG INDL BLDG,16 SAN ON ST,TUEN MUN NT HK,,,,
202001028628,BIG BAD TOY STORE INC,321 SMC DR,SOMERSET WI 54025 US,,,,,,ASIA GOAL LIMITED,"573 NATHAN ROAD,",KOWLOON HK,,,,,
202001028629,NATIONAL OFFICE FURNITURE,340 E. 11TH AVENUE,,,,JASPER,47549,US,BRADO SPA,VIA CAL DI MEZZO 3 Z.I.,,,,BIGOLINO DI VALDOBB,31049,IT
202001028634,ALTRAN CORPORATION,365 E TERRA COTTA AVE,CRYSTAL LAKE IL 60014 US,,,,,,INTER OUTSTANDING ELECTRONICS INC,53-5 ZHEN SHAN PO CHENG RD,YUAN SHAN I-LAN TW,,,,,
202001028635,HOSIDEN AMERICA CORPORATION,120 E STATE PKWY,SCHAUMBURG IL 60173 US,,,,,,WISECHAMP INTERNATIONAL LTD,FLAT F 6/F VALIANT IND CENTRE,12 AU PUI WAN STREET,FOTAN SHATIN HK,,,,
